Date,MMM,ABT,ABBV,ABMD,ACN,ATVI,ADBE,AMD,AAP,AES,AFL,A,APD,AKAM,ALK,ALB,ARE,ALXN,ALGN,ALLE,AGN,ADS,LNT,ALL,GOOGL
2016-06-23,156.8886260986328,36.639347076416016,50.70862197875977,104.25,110.97200012207031,37.92862319946289,96.20999908447266,5.210000038146973,153.55496215820312,10.283029556274414,31.710872650146484,44.97338485717773,120.6979751586914,57.16999816894531,54.95410537719727,79.636474609375,88.29569244384766,123.56999969482422,81.81999969482422,66.87628173828125,220.547119140625,192.4307861328125,34.33319091796875,63.23811721801758,714.8699951171875
2016-06-24,152.39215087890625,35.04914093017578,49.50934600830078,100.37000274658205,104.00999450683594,36.03804016113281,92.1999969482422,4.880000114440918,153.14857482910156,10.104561805725098,30.60185623168945,42.50698471069336,115.82113647460938,53.349998474121094,52.49168395996094,74.52237701416016,88.4024429321289,112.98999786376952,79.0,63.46728134155274,213.1895446777344,184.34640502929688,34.757930755615234,61.74709701538086,685.2000122070312
2016-06-27,150.65309143066406,34.161590576171875,48.53338623046875,101.2300033569336,101.99419403076172,35.22918701171875,90.8499984741211,4.71999979019165,152.41513061523438,9.696640968322754,29.749101638793945,40.71498107910156,111.44021606445312,51.15999984741211,51.720436096191406,71.08782196044922,88.19781494140625,111.88999938964844,77.20999908447266,61.82555770874024,205.40696716308597,177.9132537841797,35.26231384277344,61.56071472167969,681.1400146484375
2016-06-28,152.81565856933594,34.725555419921875,49.61687088012695,105.08999633789062,103.17940521240234,36.232948303222656,92.45999908447266,5.119999885559082,155.5867462158203,10.019577026367188,30.420696258544922,41.53390884399414,113.01071166992188,53.04999923706055,52.69610595703125,73.87132263183594,89.57015991210938,114.94000244140624,78.62000274658203,64.13362884521484,215.0785217285156,178.92503356933594,35.226924896240234,63.11697769165039,691.260009765625
2016-06-29,154.55479431152344,35.65933609008789,51.12215805053711,108.16000366210938,104.29932403564452,37.051551818847656,94.38999938964844,5.130000114440918,159.58094787597656,10.223539352416992,30.964168548583984,42.1601448059082,115.8983383178711,54.56000137329102,53.60673904418945,74.65446472167969,91.3012924194336,114.16999816894531,79.8499984741211,65.67881011962889,217.75143432617188,184.99545288085938,35.23576736450195,63.80656814575195,695.1900024414062
2016-06-30,157.7987060546875,36.34350204467773,51.204872131347656,109.29000091552734,105.72715759277344,38.62054061889648,95.79000091552734,5.139999866485597,160.19546508789062,10.605963706970217,31.883190155029297,42.8508186340332,118.21196746826172,55.93000030517578,54.16427612304688,74.83374786376953,92.85301208496094,116.76000213623048,80.55000305175781,67.05012512207031,218.2614288330078,186.99981689453125,35.129581451416016,65.18576812744139,703.530029296875
2016-07-01,158.17713928222656,36.5561408996582,51.86653900146485,110.16999816894531,105.94181060791016,38.60104751586914,95.31999969482422,5.070000171661377,162.87149047851562,10.478490829467773,32.03342437744141,43.08264541625977,117.29647827148438,55.5,54.58242797851562,76.73030090332031,93.49883270263672,118.58999633789062,82.54000091552734,66.44172668457031,221.02880859375,186.88526916503903,35.74014663696289,64.82232666015625,710.25
2016-07-05,158.25823974609375,36.46368408203125,51.21314239501953,109.83000183105469,105.5498504638672,39.127296447753906,94.7300033569336,4.960000038146973,159.75938415527344,10.368013381958008,31.591575622558594,42.26157760620117,115.25749969482422,54.25,54.48022079467773,75.39044189453125,94.20743560791016,117.63999938964844,80.87000274658203,65.67881011962889,222.89886474609372,184.8618011474609,36.164886474609375,64.58935546875,704.8900146484375
2016-07-06,157.83474731445312,37.74879455566406,52.41241455078125,111.44000244140624,105.94181060791016,39.47812271118164,95.18000030517578,5.039999961853027,160.01705932617188,10.393506050109863,31.905288696289066,42.95708084106445,115.98153686523438,54.959999084472656,54.3965835571289,76.29627227783203,94.4765167236328,121.12000274658205,81.25,65.92021179199219,223.8244781494141,186.7039337158203,36.085243225097656,64.72914886474611,708.969970703125
2016-07-07,157.5734405517578,38.23880386352539,52.46204376220703,113.52999877929688,105.1765594482422,39.361183166503906,95.13999938964844,5.019999980926514,159.69992065429688,10.283029556274414,31.55623435974121,42.908775329589844,116.23955535888672,54.93999862670898,55.26076126098633,76.73030090332031,90.83486938476562,123.33999633789062,81.88999938964844,66.28719329833984,224.7973175048828,188.2501678466797,35.26231384277344,64.24458312988281,707.260009765625
2016-07-08,159.6008758544922,38.72879028320313,53.06581497192383,114.1500015258789,107.42567443847656,40.23825454711914,96.79000091552734,5.099999904632568,163.38687133789062,10.469993591308594,32.028987884521484,43.932716369628906,120.13446807861328,56.38000106811523,55.6231575012207,78.86276245117188,92.1982421875,124.41999816894531,82.93000030517578,67.34947967529297,227.23410034179688,191.8103790283203,35.88172149658203,64.91554260253906,717.780029296875
2016-07-11,160.40284729003906,38.94144821166992,53.22296905517578,115.94000244140624,107.75230407714844,41.12507629394531,97.13999938964844,5.010000228881836,162.2371826171875,10.665453910827637,32.104110717773445,43.85543823242188,120.55891418457031,56.2400016784668,55.90191268920898,78.90992736816406,93.04139709472656,125.3000030517578,83.37000274658203,67.53297424316406,225.05230712890625,200.8110198974609,35.80207824707031,65.17646026611328,727.2000122070312
2016-07-12,161.43910217285156,39.265037536621094,54.17410659790039,117.76000213623048,108.7228775024414,41.57335662841797,97.54000091552734,5.139999866485597,162.0984344482422,10.605963706970217,32.34270477294922,44.94699096679688,122.92247772216795,56.15999984741211,58.7732048034668,80.41019439697266,92.46733856201172,125.3499984741211,84.37000274658203,68.11241912841797,226.3934783935547,203.4644470214844,34.81102752685547,64.85962677001953,732.510009765625
2016-07-13,161.48416137695312,39.04176712036133,54.04060363769531,117.51000213623048,109.03084564208984,41.03736877441406,97.33999633789062,5.0900001525878915,161.46409606933594,10.733443260192873,32.3780517578125,44.83106994628906,123.10556030273438,56.86000061035156,58.6988754272461,80.72156524658203,93.66029357910156,123.47000122070312,83.05999755859375,68.02550506591797,227.78189086914062,199.8947296142578,35.13842391967773,64.5614013671875,729.47998046875
2016-07-14,163.00698852539062,39.33014678955078,53.08111572265625,117.77999877929688,108.974853515625,40.78398895263672,97.6999969482422,5.170000076293945,163.49591064453125,10.63996124267578,32.563629150390625,45.207801818847656,123.92120361328124,57.43000030517578,60.26926040649414,81.18390655517578,93.06829833984376,125.1500015258789,83.25,68.57596588134766,230.6531219482422,202.8345184326172,34.81102752685547,64.58935546875,735.7999877929688
2016-07-15,163.45753479003906,39.1627082824707,52.83081436157226,117.13999938964844,107.40699768066406,41.12507629394531,97.83000183105469,5.139999866485597,163.1291961669922,10.733443260192873,32.413402557373054,45.08222579956055,124.2956771850586,57.25,60.4365234375,81.4764175415039,92.98757934570312,125.58000183105469,82.41999816894531,68.90430450439453,229.0475006103516,203.4644470214844,34.87296676635742,64.75711059570311,735.6300048828125
2016-07-18,163.19625854492188,39.153404235839844,53.03105163574219,117.47000122070312,106.52042388916016,41.06660461425781,97.79000091552734,5.510000228881836,162.94090270996094,10.682450294494627,32.347122192382805,45.207801818847656,124.16252136230469,57.47000122070313,59.693138122558594,81.34430694580078,93.75894927978516,125.45999908447266,82.87000274658203,68.50836181640625,230.8609313964844,201.6795654296875,35.01454925537109,64.62662506103516,753.2000122070312
2016-07-19,163.3133544921875,38.88363265991211,52.83081436157226,116.58999633789062,105.80181884765624,40.462398529052734,97.79000091552734,5.4099998474121085,162.24710083007812,10.631462097167967,32.347122192382805,45.38167572021485,124.32064056396484,57.45000076293945,59.349327087402344,81.07069396972656,94.10874938964844,124.16000366210938,82.9800033569336,69.37751770019531,229.17027282714844,204.6479797363281,35.049942016601555,64.41230773925781,753.4099731445312
2016-07-20,163.47557067871094,39.6743392944336,52.9059066772461,118.23999786376952,107.74297332763672,40.32596206665039,98.4000015258789,5.4099998474121085,162.29661560058594,10.673951148986816,32.45316696166992,45.41065979003906,124.2956771850586,57.83000183105469,58.99621963500977,81.7311782836914,95.35553741455078,126.93000030517578,83.41000366210938,69.46440124511719,233.24102783203125,205.23020935058597,34.99684524536133,64.39366149902344,757.0800170898438
2016-07-21,162.4302978515625,40.03712463378906,53.30638885498047,116.01000213623048,104.8592529296875,40.21876525878906,96.33999633789062,5.21999979019165,162.63360595703125,10.699447631835938,32.400146484375,45.08222579956055,123.42181396484376,57.20000076293945,60.12987518310547,79.5137939453125,96.14484405517578,127.3000030517578,82.72000122070312,69.10709381103516,234.0815887451172,218.43052673339844,35.156124114990234,64.19798278808594,754.4099731445312
2016-07-22,162.59249877929688,40.158050537109375,53.239646911621094,116.25,105.32586669921876,40.38443374633789,98.05999755859376,5.8400001525878915,164.55641174316406,10.750439643859863,32.47083282470703,44.99529266357422,123.69642639160156,57.88999938964844,60.02765655517578,80.21205139160156,97.5979232788086,125.8000030517578,84.58999633789062,69.86035919189453,235.1582794189453,220.5590362548828,35.70475387573242,64.48685455322266,759.280029296875
2016-07-25,161.86265563964844,40.38131332397461,53.6651611328125,114.62000274658205,105.52185821533205,41.319984436035156,97.31999969482422,6.699999809265138,165.1907501220703,10.767433166503906,32.36479949951172,44.57025146484375,123.60494995117188,57.9000015258789,60.771034240722656,81.33487701416016,98.02847290039062,127.45999908447266,84.16999816894531,69.406494140625,234.09104919433597,219.89089965820312,35.74899673461914,64.50547790527344,757.52001953125
2016-07-26,160.08750915527344,40.558048248291016,53.77362060546875,114.2699966430664,106.63241577148438,40.501380920410156,97.91000366210938,6.980000019073486,164.75460815429688,10.716444969177246,32.559215545654304,45.35270309448242,124.7117919921875,58.09000015258789,61.82107162475586,80.69325256347656,98.00155639648438,126.6500015258789,85.61000061035156,69.97624969482422,235.1299743652344,222.39157104492188,35.47468566894531,64.33774566650389,757.6500244140625
2016-07-27,160.6371307373047,40.6231689453125,54.149085998535156,115.97000122070312,106.11912536621094,39.84844207763672,97.93000030517578,6.8499999046325675,163.2679443359375,10.512483596801758,32.413402557373054,45.65216064453125,124.01274871826172,50.5099983215332,63.06622314453125,80.03277587890625,97.58897399902344,129.77999877929688,85.1500015258789,69.4161376953125,245.7932281494141,222.84019470214844,35.16625213623047,64.17002105712889,761.969970703125
2016-07-28,160.37583923339844,41.34874725341797,53.99889755249024,115.02999877929688,104.5979461669922,39.24423599243164,98.44000244140624,6.820000171661378,168.8281707763672,10.503910064697266,32.39572525024414,45.89365005493164,123.9960708618164,50.68999862670898,63.61445236206055,80.30640411376953,99.58917999267578,130.39999389648438,85.27999877929688,70.28528594970703,241.3730316162109,223.193359375,35.620880126953125,64.45890045166016,765.8400268554688
2016-07-29,160.7182159423828,41.6278190612793,55.25876235961914,117.97000122070312,105.2791976928711,39.13703536987305,97.86000061035156,6.860000133514403,168.35240173339844,10.589656829833984,31.93621063232422,46.47323989868164,124.35394287109376,50.52999877929688,62.46223068237305,79.4194564819336,100.72830963134766,128.60000610351562,89.1500015258789,69.90866851806639,238.9079132080078,221.0744171142578,35.87938690185547,63.67611312866211,791.3400268554688
2016-08-01,160.65516662597656,42.1301383972168,55.85114669799805,119.5,105.34452056884766,39.04933166503906,97.72000122070312,6.639999866485597,167.00445556640625,10.435311317443848,31.62693214416504,46.24139022827149,124.12920379638672,50.599998474121094,62.86177062988281,79.17414855957031,100.95256042480469,133.5,89.69000244140625,69.91831970214844,240.71188354492188,217.74334716796875,35.89721298217773,63.73202514648438,800.9400024414062
2016-08-02,160.7182159423828,41.92548370361328,55.71765518188477,118.91000366210938,105.29788208007812,38.73748397827149,96.0500030517578,6.260000228881836,165.13121032714844,10.443888664245604,31.64459228515625,45.57487869262695,123.36356353759766,49.959999084472656,60.2971305847168,79.6081771850586,98.19888305664062,133.61000061035156,90.37999725341795,69.23265838623047,236.830078125,212.4555511474609,36.03092956542969,63.47109985351562,800.1199951171875
2016-08-03,160.73623657226562,41.81386947631836,55.54243850708008,118.58000183105469,106.02581787109376,39.3514404296875,96.66999816894531,6.300000190734862,167.15316772460938,10.632529258728027,31.79924201965332,45.48793411254883,123.34693145751952,49.43999862670898,60.49226760864258,79.24960327148438,99.35595703125,137.66000366210938,91.9499969482422,68.61458587646484,238.5112609863281,212.19786071777344,35.76350021362305,63.95566940307617,798.9199829101562
2016-08-04,160.22264099121094,41.68363571166992,55.15029907226562,121.41000366210938,106.11912536621094,39.78997421264648,97.08999633789062,6.46999979019165,168.66957092285156,10.64110279083252,31.79482269287109,45.23678970336914,124.00440979003906,49.43000030517578,60.49226760864258,77.48515319824219,100.8000717163086,135.42999267578122,91.72000122070312,68.56629943847656,239.38015747070312,209.3153533935547,35.77241516113281,63.94635772705078,797.25
2016-08-05,160.907470703125,42.10223388671875,55.51740646362305,120.25,106.94972229003906,39.526851654052734,99.04000091552734,6.610000133514403,168.97683715820312,10.486759185791016,32.285263061523445,45.87433242797852,124.1791763305664,50.65999984741211,61.54229354858398,77.68329620361328,99.9300308227539,137.11000061035156,91.83000183105469,68.96225738525389,239.7579498291016,212.24557495117188,35.11276626586914,64.15137481689453,806.9299926757812
2016-08-08,160.91647338867188,41.87898254394531,55.35053634643555,120.26000213623048,106.09113311767578,39.57557678222656,98.48999786376952,6.679999828338622,167.38113403320312,10.443888664245604,32.289684295654304,45.62318420410156,123.80467224121094,50.209999084472656,61.1984748840332,77.5323257446289,100.58479309082031,136.08000183105472,91.8000030517578,68.54698944091797,234.5255126953125,212.760986328125,35.01470947265625,64.45890045166016,805.22998046875
2016-08-09,160.74526977539062,41.93478775024414,55.700965881347656,123.33000183105469,105.34452056884766,40.19927215576172,98.87000274658205,6.5999999046325675,165.02224731445312,10.349566459655762,32.30294418334961,45.835693359375,124.08763122558594,50.22000122070313,60.390052795410156,77.38136291503906,101.09606170654295,135.0,93.16000366210938,68.86566925048828,237.16064453125,210.3652648925781,34.979061126708984,64.64527893066406,807.47998046875
2016-08-10,161.13275146484375,41.68363571166992,55.42563247680664,123.45999908447266,105.6618423461914,40.05309295654297,100.62000274658205,6.489999771118164,165.1708984375,10.443888664245604,32.329444885253906,45.89365005493164,124.02936553955078,52.02000045776367,60.25065994262695,77.45683288574219,99.66990661621094,132.66999816894528,93.37000274658205,68.90430450439453,238.18067932128903,208.7808380126953,34.99688720703125,64.69184875488281,808.489990234375
2016-08-11,163.0971221923828,41.906883239746094,55.85949325561523,124.08999633789062,105.82048797607422,40.25774765014648,101.66999816894531,6.579999923706055,165.23037719726562,10.495335578918457,32.285263061523445,46.4925537109375,124.04600524902344,51.40999984741211,61.43078994750977,77.91919708251953,99.31111907958984,133.66999816894528,94.62999725341795,69.34854125976561,238.9740447998047,209.9261932373047,35.121688842773445,64.40299224853516,808.2000122070312
2016-08-12,162.4393310546875,41.89757919311523,56.059730529785156,123.69000244140624,105.48452758789062,40.09207534790039,101.04000091552734,6.730000019073486,164.5266876220703,10.47818660736084,32.117366790771484,46.502220153808594,124.70350646972656,51.97000122070313,60.75245666503906,78.3249282836914,100.86285400390624,133.44000244140622,95.6500015258789,69.87001800537111,235.75335693359372,209.05767822265625,35.24647521972656,64.42161560058594,807.0499877929688
2016-08-15,162.7006378173828,41.99991226196289,56.226600646972656,123.38999938964844,106.01647186279295,40.42341613769531,100.93000030517578,6.949999809265138,166.27108764648438,10.366713523864746,32.11293792724609,46.79200744628906,126.10165405273438,52.04999923706055,61.44007110595703,79.33453369140625,99.33802795410156,136.07000732421878,96.0,70.32391357421875,239.9468536376953,205.27793884277344,34.71163558959961,64.66392517089844,805.9600219726562
2016-08-16,161.5201873779297,41.78596115112305,55.68427276611328,122.45999908447266,105.4378662109375,38.30868911743164,100.5999984741211,6.78000020980835,158.9763641357422,10.289545059204102,31.900859832763672,46.637451171875,127.14196014404295,52.0,61.58470153808594,77.1171646118164,98.52179718017578,133.75999450683594,94.70999908447266,69.75414276123047,239.1346435546875,202.2045440673828,34.051986694335945,64.25387573242189,801.1900024414062
2016-08-17,163.08877563476562,41.56269836425781,55.75936508178711,121.76000213623048,105.39118957519531,38.864173889160156,99.6999969482422,6.679999828338622,156.64723205566406,10.52963161468506,32.10852813720703,46.78235626220703,127.93257904052734,52.34000015258789,62.8443832397461,76.0037612915039,98.25269317626952,133.05999755859378,93.02999877929688,69.20368194580078,239.23851013183597,194.43511962890625,34.693801879882805,64.41230773925781,805.4199829101562
2016-08-18,162.46315002441406,41.2650260925293,55.70930099487305,121.5199966430664,104.84992218017578,39.00060653686523,100.66999816894531,7.039999961853027,156.03273010253906,10.718274116516113,31.927377700805664,45.130531311035156,128.97288513183594,52.349998474121094,63.17097473144531,76.69255065917969,98.84469604492188,132.42999267578122,94.70999908447266,69.42579650878906,238.88902282714844,193.09890747070312,35.21974182128906,64.71051025390625,802.75
2016-08-19,162.8530731201172,41.15339660644531,55.98464965820313,121.43000030517578,105.5031967163086,38.96162414550781,100.31999969482422,7.619999885559082,156.63731384277344,10.47818660736084,32.201309204101555,45.99990844726562,129.56376647949222,52.95000076293945,62.58312225341797,78.07015228271484,98.01950073242188,132.13999938964844,94.81999969482422,68.83670806884766,239.08740234375,191.02769470214844,34.62249755859375,64.45890045166016,799.6500244140625
2016-08-22,162.36343383789062,41.088279724121094,55.90954208374024,120.66999816894531,106.1657943725586,39.098052978515625,100.23999786376952,7.579999923706055,157.06350708007812,10.538207054138184,32.460506439208984,45.96126556396485,129.39735412597656,52.97999954223633,62.38717269897461,79.11750793457031,98.57560729980469,136.52999877929688,94.4000015258789,69.44511413574219,239.46517944335938,191.40948486328125,34.836437225341804,64.1793212890625,796.9500122070312
2016-08-23,162.99815368652344,40.83712387084961,55.208702087402344,121.06999969482422,107.7709732055664,39.60481262207031,101.13999938964844,7.670000076293945,156.53822326660156,10.443888664245604,32.523067474365234,46.1931037902832,129.355712890625,53.599998474121094,62.8443832397461,79.4194564819336,98.3782958984375,137.41999816894528,93.61000061035156,69.70585632324219,239.1535186767578,192.35438537597656,34.390731811523445,63.70405578613281,796.5900268554688
2016-08-24,162.67173767089844,40.158050537109375,54.282569885253906,117.4000015258789,106.92172241210938,39.63404846191406,101.13999938964844,7.429999828338622,158.93673706054688,10.358139991760254,32.4873046875,45.1112060546875,129.17262268066406,53.97999954223633,63.37626266479492,77.55121612548828,97.77731323242188,132.1199951171875,92.41000366210938,69.33889007568361,229.76535034179688,189.1951141357422,34.604660034179695,63.61087036132813,793.5999755859375
2016-08-25,162.82583618164062,39.85107421875,53.99889755249024,116.94000244140624,107.36034393310548,39.94590377807617,101.69000244140624,7.46999979019165,158.75831604003906,10.38386344909668,32.616905212402344,45.65216064453125,129.60539245605472,54.56000137329102,63.7681655883789,77.90975189208984,97.98361206054688,129.16999816894528,92.0199966430664,69.61892700195311,223.19168090820312,191.2377014160156,34.64923858642578,63.871803283691406,791.2999877929688
2016-08-26,162.67173767089844,39.9813117980957,53.90711975097656,118.76000213623048,107.50967407226562,40.00436782836914,102.05999755859376,7.670000076293945,155.4380340576172,10.30669403076172,32.509654998779304,45.71011352539063,128.37370300292972,55.31000137329102,62.76975631713867,77.17377471923828,97.11359405517578,129.6300048828125,92.66999816894531,69.12641906738281,224.7217102050781,189.60552978515625,33.80239105224609,63.66679382324219,793.219970703125
2016-08-29,163.66000366210938,40.23247528076172,53.823692321777344,120.70999908447266,107.18302154541016,40.23825454711914,102.3000030517578,7.5900001525878915,156.2706298828125,10.41816234588623,32.93417358398437,45.99990844726562,129.73854064941406,55.040000915527344,62.55513000488281,78.07959747314453,98.4321060180664,127.98999786376952,93.4499969482422,69.62857055664061,223.5127410888672,189.75827026367188,34.09656143188477,64.36909484863281,795.8200073242188
2016-08-30,163.34268188476562,39.841773986816406,53.53165817260742,119.33999633789062,107.64964294433594,40.52087020874024,102.0,7.489999771118164,155.2695770263672,10.30669403076172,33.19336700439453,45.53623962402344,130.37104797363278,54.88999938964844,63.03100967407226,77.1171646118164,98.92543029785156,128.22000122070312,93.19000244140624,68.81739044189453,223.8339385986328,191.56219482421875,33.73108291625977,64.77176666259766,791.9199829101562
2016-08-31,162.517578125,39.08828353881836,53.48159790039063,117.94000244140624,107.32301330566406,40.31621551513672,102.30999755859376,7.4000000953674325,155.98318481445312,10.349566459655762,33.14867401123047,45.38167572021485,129.51385498046878,54.9000015258789,63.01234436035156,75.45651245117188,98.74603271484376,125.86000061035156,92.9000015258789,68.77876281738281,221.51991271972656,195.26556396484372,33.82912826538086,64.57511138916016,789.8499755859375
2016-09-01,163.18853759765625,39.34875106811523,53.42320251464844,117.62999725341795,107.3790054321289,41.07635116577149,102.9000015258789,7.3499999046325675,157.35096740722656,10.29811954498291,33.01015090942383,45.39134979248047,130.07977294921878,55.06999969482422,62.76040267944336,76.71144104003906,98.65632629394531,125.62999725341795,93.76000213623048,69.37751770019531,224.5611572265625,200.62013244628903,33.579540252685554,64.294189453125,791.4000244140625
2016-09-02,163.9411163330078,39.153404235839844,53.498291015625,117.43000030517578,107.93894958496094,41.70979309082031,103.56999969482422,7.510000228881836,157.16259765625,10.486759185791016,33.063766479492195,45.40100479125977,130.73725891113278,55.33000183105469,63.646873474121094,77.33418273925781,100.32469940185548,123.66999816894531,95.77999877929688,69.90866851806639,222.86111450195312,200.34332275390625,34.060897827148445,64.56574249267578,796.8699951171875
2016-09-06,163.62376403808594,39.21852111816406,53.90711975097656,117.9800033569336,107.6589813232422,42.401710510253906,103.5,7.3400001525878915,158.71865844726562,11.00981330871582,32.916309356689446,45.35270309448242,130.99526977539062,55.5,64.38400268554689,78.35321807861328,100.82698822021484,125.8499984741211,95.26000213623048,69.59963226318361,225.84567260742188,203.37852478027344,34.595748901367195,64.90285491943361,808.02001953125
2016-09-07,162.97996520996094,38.976661682128906,54.207481384277344,119.04000091552734,107.43500518798828,42.27502059936523,103.0,6.8400001525878915,160.4432373046875,11.1727294921875,32.85821533203125,45.50726318359375,130.99526977539062,54.08000183105469,66.27821350097656,78.2682876586914,102.71957397460938,125.08999633789062,96.29000091552734,68.46006011962889,225.1845550537109,205.8792724609375,34.74729537963867,65.02458190917969,807.989990234375
2016-09-08,163.29734802246094,38.93014526367188,53.44822692871094,119.87000274658205,104.8032684326172,42.19705581665039,101.87999725341795,6.230000019073486,157.4599609375,11.104133605957033,32.594554901123054,45.42032241821289,129.73854064941406,53.5,66.54879760742189,76.35289001464844,101.88538360595705,130.05999755859378,95.4000015258789,67.48468780517578,228.2729949951172,207.36822509765625,34.64031982421875,64.81858062744139,802.8400268554688
2016-09-09,159.25341796875,38.14875793457031,52.86418914794922,116.37000274658205,103.02075958251952,41.21278381347656,99.37999725341795,5.9000000953674325,151.60244750976562,10.57250690460205,32.353256225585945,43.35313415527344,126.1099624633789,52.5,64.25337219238281,72.48429107666016,95.35553741455078,124.91999816894531,91.79000091552734,64.53923797607422,223.2672119140625,199.1597900390625,33.116004943847656,63.63869094848633,788.47998046875
2016-09-12,161.4839324951172,38.53014755249024,53.46491622924805,119.33999633789062,105.23255157470705,42.35298156738281,100.31999969482422,5.940000057220459,152.00877380371094,10.795446395874023,32.80905532836914,44.193519592285156,125.31932067871094,53.09000015258789,65.12115478515625,73.0693130493164,97.60690307617188,129.28999328613278,93.12000274658205,65.07039642333984,226.89405822753903,206.63330078125,33.62411499023437,64.12564086914061,798.8200073242188
2016-09-13,159.64332580566406,37.80457305908203,52.84749603271485,117.37999725341795,103.1514129638672,42.30425262451172,98.7699966430664,5.739999771118164,149.83822631835938,10.62395477294922,32.09853363037109,43.37244415283203,122.93080139160156,51.86999893188477,63.74949645996094,72.07938385009766,93.66926574707031,126.79000091552734,91.9800033569336,64.41252136230469,226.77127075195312,203.69354248046875,33.312118530273445,63.60122299194336,788.719970703125
2016-09-14,159.2353057861328,37.96271896362305,52.84749603271485,118.5199966430664,102.47015380859376,42.547889709472656,98.79000091552734,6.039999961853027,149.38230895996094,10.563931465148926,32.085132598876946,43.33381271362305,122.19010162353516,51.6500015258789,62.19122695922852,71.72888946533203,94.34197235107422,129.41999816894528,92.3499984741211,63.93847274780274,231.2198181152344,203.5026397705078,33.481491088867195,63.10493850708008,790.4600219726562
2016-09-15,160.1148223876953,38.251075744628906,52.85584259033203,123.16999816894531,103.32872772216795,43.45419692993164,99.62000274658205,6.019999980926514,147.61810302734375,10.761148452758787,32.326427459716804,43.894081115722656,121.99034881591795,51.38000106811523,62.34052658081055,73.17823791503906,94.78148651123048,129.69999694824222,92.93000030517578,64.67372131347656,232.7593231201172,205.5928955078125,33.83804702758789,63.50759506225586,801.22998046875
2016-09-16,158.7275390625,38.94874572753906,52.78909683227539,124.93000030517578,102.5447998046875,43.28852462768555,98.93000030517578,6.050000190734862,146.79547119140625,10.75257396697998,31.87957572937012,43.266197204589844,121.34121704101562,50.97999954223633,61.30476379394531,72.6856460571289,95.30171966552734,131.46000671386722,93.83999633789062,64.09326934814453,231.57872009277344,204.7147979736328,34.257015228271484,63.12366104125977,797.969970703125
2016-09-19,160.23268127441406,38.772010803222656,52.488731384277344,125.0999984741211,103.12342834472656,42.99617004394531,99.68000030517578,6.1599998474121085,147.12255859375,10.88976764678955,32.18344116210937,43.420753479003906,122.17344665527344,51.61999893188477,61.2954330444336,73.54769134521484,96.87139892578124,131.17999267578122,94.12999725341795,65.17680358886719,231.6731719970703,206.20376586914062,34.56009292602539,63.170494079589844,795.3900146484375
2016-09-20,161.03057861328125,38.678977966308594,52.79743957519531,125.0999984741211,103.31006622314452,43.00591659545898,100.62000274658205,6.170000076293945,144.59512329101562,10.958362579345703,32.37559127807617,44.15489196777344,122.39815521240234,51.36000061035156,61.1181526184082,72.74247741699219,96.92521667480469,131.72999572753906,93.6999969482422,65.16713714599611,225.420654296875,204.00851440429688,34.631404876708984,63.55442428588867,799.780029296875
2016-09-21,162.8349151611328,38.995262145996094,53.48159790039063,126.9000015258789,104.24331665039062,43.53215789794922,107.77999877929688,6.289999961853027,145.09092712402344,11.232752799987793,32.84480667114258,44.47365951538086,123.78800964355469,52.209999084472656,62.23788070678711,75.96327209472656,98.98822021484376,130.36000061035156,95.33999633789062,65.67018890380861,225.17507934570312,205.81243896484372,35.38911056518555,64.294189453125,805.030029296875
2016-09-22,163.0706787109375,39.27433395385742,54.29925918579102,126.37000274658205,106.07247161865234,43.37623596191406,107.91999816894531,6.369999885559082,147.8870391845703,11.30992317199707,32.85374069213867,45.08222579956055,123.29698181152344,52.43000030517578,61.622032165527344,76.92003631591797,101.38307189941406,133.69000244140622,95.66999816894531,66.80210876464844,229.9164123535156,208.13180541992188,35.638710021972656,64.55640411376953,815.9500122070312
2016-09-23,160.84017944335938,39.246429443359375,54.21582412719727,123.52999877929688,105.54051208496094,43.23005676269531,107.47000122070312,6.550000190734862,147.97628784179688,11.369949340820312,32.505184173583984,45.02427291870117,122.72276306152344,52.25,61.37008666992188,76.49375915527344,101.70599365234376,127.22000122070312,94.12999725341795,66.43447875976561,230.3981170654297,207.1105194091797,35.75459289550781,64.13499450683594,814.9600219726562
2016-09-26,159.53451538085938,38.772010803222656,53.45657348632813,126.72000122070312,106.13780212402344,42.85973739624024,107.26000213623048,6.320000171661378,148.82901000976562,11.249900817871094,32.18344116210937,44.98562622070313,123.4634246826172,51.7599983215332,60.27836227416992,77.39366912841797,102.08272552490234,124.51000213623048,93.08999633789062,66.02814483642578,225.4301300048828,201.813232421875,35.88830947875977,64.04136657714844,802.6500244140625
2016-09-27,159.85186767578125,39.37665939331055,53.873741149902344,129.19000244140622,108.37757110595705,43.08387756347656,109.6999969482422,6.539999961853027,149.7312774658203,11.215606689453123,32.362194061279304,45.1112060546875,123.87127685546876,52.6500015258789,61.57536697387695,78.38833618164062,100.9435806274414,125.9800033569336,94.44000244140624,66.69570159912111,226.0724029541016,203.75076293945312,35.371280670166016,64.59384155273439,810.72998046875
